longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.21280927676401,38.388880636757406,0.75771254,-0.19031847,246.29761904761907,0.16518122307285793
27.21292378196562,38.38888042883177,0.8019146,-0.21258672,208.22222222222223,0.19863427171646067
27.213038287166054,38.38888022079428,0.8073038,-0.2826027,134.09126984126982,0.2526083895298701
27.2131527923653,38.38888001264495,0.7554007,-0.31884816,75.72222222222223,0.2875079560297985
27.213267297563373,38.38887980438376,0.7367089,-0.25313154,14.34722222222222,0.2885689255087964
27.213381802760257,38.388879596010746,0.7789434,-0.2478318,13.825396825396822,0.30359536921171076
27.21349630795596,38.38887938752587,0.78278244,-0.27646294,13.129960317460316,0.2926093306521428
27.213610813150478,38.38887917892915,0.8148795,-0.30258211,12.928571428571425,0.29257190514663983
27.213725318343812,38.388878970220595,0.78694624,-0.29796118,14.599206349206348,0.2786875867782327
27.213839823535963,38.38887876140018,0.73612565,-0.27017364,19.908730158730158,0.2576241935446572
27.213954328726928,38.38887855246793,0.77088475,-0.25411883,18.513888888888893,0.25834482301408135
27.214068833916706,38.388878343423826,0.73288363,-0.2645828,18.073412698412703,0.2733254306417478
27.214183339105297,38.38887813426788,0.79234976,-0.2790641,17.02777777777778,0.28634892763583303
27.214297844292698,38.38887792500009,0.7645097,-0.2827352,19.233134920634924,0.27089140851439714
27.214412349478916,38.38887771562045,0.7536127,-0.25751296,19.237103174603178,0.26296801773591305
27.21452685466394,38.38887750612896,0.7652881,-0.27073792,14.316468253968253,0.2819761300906783
27.21464135984778,38.388877296525635,0.7030626,-0.29159304,13.895833333333336,0.27911329958078895
27.214755865030426,38.38887708681046,0.7320965,-0.24913032,14.69642857142857,0.27243553180007996
27.21487037021188,38.38887687698344,0.76411057,-0.2904328,14.603174603174603,0.28969276802790445
27.212809012655278,38.38879051436378,0.8157576,-0.23022173,225.13492063492063,0.16817921232520547
27.212923517714785,38.38879030643881,0.7858951,-0.27432257,161.36507936507934,0.2075819279898278
27.213038022773112,38.388790098401984,0.81557804,-0.31295782,99.35714285714285,0.258485855634152
27.213152527830253,38.38878989025332,0.75396824,-0.3220339,45.1577380952381,0.2857192252324123
27.21326703288622,38.38878968199281,0.7505439,-0.24208902,14.229166666666664,0.2788041636129229
27.213381537940997,38.388789473620456,0.79911375,-0.24635457,14.331349206349206,0.2846654669006968
27.213496042994596,38.38878926513625,0.8332735,-0.28416812,14.162698412698411,0.2796843303019131
27.213610548047008,38.388789056540205,0.8267123,-0.30447543,14.303571428571427,0.27941231095887503
27.21372505309824,38.388788847832316,0.7790387,-0.26844358,14.985119047619047,0.2743114099768265
27.213839558148283,38.388788639012574,0.73200136,-0.24117503,18.947420634920636,0.2530594955240768
27.213954063197143,38.38878843008099,0.7330553,-0.21254864,17.658730158730158,0.2402859868670098
27.214068568244816,38.38878822103756,0.6678748,-0.21975903,17.659722222222225,0.23680568448964862
27.214183073291302,38.38878801188228,0.7894737,-0.2462406,16.574404761904766,0.2611431942683348
27.214297578336602,38.38878780261516,0.7302111,-0.24106932,19.188492063492067,0.25087026180207384
27.21441208338071,38.388787593236195,0.7577265,-0.2376188,19.99404761904762,0.2378696606522618
